09.40.00	25.700	26.400	26.100	23.400	1.197	0.670	0.000	0.000
09.40.10	25.700	26.400	26.100	23.400	1.197	0.390	0.000	0.000
09.40.14	25.700	26.400	26.100	23.400	1.197	0.520	0.000	0.000
09.40.22	25.700	26.400	26.100	23.400	1.197	0.370	0.000	0.000
09.40.26	25.700	26.400	26.100	23.400	1.197	0.590	0.000	0.000
09.40.30	25.700	26.400	26.100	23.400	1.197	0.410	0.000	0.000
09.40.34	25.700	26.400	26.100	23.400	1.197	0.660	0.000	0.000
09.40.38	25.700	26.400	26.100	23.400	1.197	0.440	0.000	0.000
09.40.42	25.700	26.400	26.100	23.400	1.197	0.330	0.000	0.000
09.40.46	25.700	26.400	26.100	23.400	1.197	0.620	0.000	0.000
09.40.54	25.700	26.400	26.100	23.400	1.197	0.360	0.000	0.000
09.40.58	25.700	26.400	26.100	23.400	1.197	0.620	0.000	0.000
09.41.02	25.700	26.400	26.100	23.400	1.197	0.410	0.000	0.000
09.41.06	25.700	26.400	26.100	23.400	1.197	0.640	0.000	0.000
09.41.10	25.700	26.400	26.100	23.400	1.197	0.530	0.000	0.000
09.41.14	25.700	26.400	26.100	23.400	1.197	0.670	0.000	0.000
09.41.18	25.700	26.400	26.100	23.400	1.197	0.520	0.000	0.000
09.41.38	25.700	26.400	26.100	23.400	1.197	0.670	0.000	0.000
09.41.42	25.700	26.400	26.100	23.400	1.197	0.450	0.000	0.000
09.41.58	25.700	26.400	26.100	23.400	1.197	0.590	0.000	0.000
09.42.02	25.700	26.400	26.100	23.400	1.197	0.420	0.000	0.000
09.42.06	25.700	26.400	26.100	23.400	1.197	0.680	0.000	0.000
09.42.14	25.700	26.400	26.100	23.400	1.197	0.420	0.000	0.000
09.42.18	25.700	26.400	26.100	23.400	1.197	0.630	0.000	0.000
09.42.34	25.700	26.400	26.100	23.400	1.197	0.460	0.000	0.000
09.42.38	25.700	26.400	26.100	23.400	1.197	0.650	0.000	0.000
09.42.46	25.700	26.400	26.100	23.400	1.197	0.510	0.000	0.000
09.43.02	25.700	26.400	26.100	23.400	1.197	0.340	0.000	0.000
09.43.06	25.700	26.400	26.100	23.400	1.197	0.450	0.000	0.000
09.43.18	25.700	26.400	26.100	23.400	1.197	0.640	0.000	0.000
09.43.26	25.700	26.400	26.100	23.400	1.197	0.430	0.000	0.000
09.43.30	25.700	26.400	26.100	23.400	1.197	0.620	0.000	0.000
09.43.38	25.700	26.400	26.100	23.400	1.197	0.450	0.000	0.000
09.43.50	25.700	26.400	26.100	23.400	0.935	4.380	0.000	0.000
09.43.54	25.700	26.400	26.100	23.400	0.993	5.340	0.000	0.000
09.43.58	25.700	26.400	26.100	23.400	1.067	5.510	0.000	0.000
09.43.59	25.700	26.400	26.100	24.400	1.067	5.510	0.000	0.000
09.44.02	25.700	26.400	26.100	24.400	1.067	5.510	0.000	0.000
09.44.03	25.700	26.400	26.100	25.600	1.067	5.510	0.000	0.000
09.44.10	25.700	26.400	26.100	25.600	1.038	5.510	0.000	0.000
09.44.11	25.700	26.400	26.100	27.200	1.038	5.510	0.000	0.000
09.44.23	25.700	26.400	26.100	28.600	1.038	5.510	0.000	0.000
09.44.26	25.700	26.400	26.100	28.600	1.038	5.510	0.000	0.000
09.44.30	25.700	26.400	26.100	28.600	1.038	5.510	0.000	0.000
09.44.34	25.700	26.400	26.100	28.600	1.038	5.510	0.000	0.000
09.44.39	25.700	26.400	27.100	28.600	1.038	5.510	0.000	0.000
09.44.48	25.700	26.400	27.100	28.600	1.067	5.510	0.000	0.000
09.45.04	25.700	26.400	27.100	28.600	1.038	5.510	0.000	0.000
09.45.11	24.700	26.400	27.100	28.600	1.038	5.510	0.000	0.000
09.45.15	24.700	25.400	27.100	28.600	1.038	5.510	0.000	0.000
09.45.18	24.700	25.400	27.100	28.600	1.010	5.510	0.000	0.000
09.45.22	24.700	25.400	27.100	28.600	1.053	5.510	0.000	0.000
09.45.23	24.700	25.400	27.100	30.000	1.053	5.510	0.000	0.000
09.45.26	24.700	25.400	27.100	30.000	1.017	5.510	0.000	0.000
09.45.27	23.700	25.400	27.100	31.000	1.017	5.510	0.000	0.000
09.45.30	23.700	25.400	27.100	31.000	1.045	5.510	0.000	0.000
09.45.31	23.700	24.100	27.100	32.200	1.045	5.510	0.000	0.000
09.45.35	23.700	24.100	27.100	33.800	1.045	5.510	0.000	0.000
09.45.39	23.700	24.100	27.100	35.000	1.045	5.510	0.000	0.000
09.45.43	22.700	24.100	27.100	36.400	1.045	5.510	0.000	0.000
09.45.47	22.700	22.900	27.100	37.400	1.045	5.510	0.000	0.000
