01.20.00	27.900	27.700	36.100	44.600	1.230	0.000	0.500	0.000
01.20.33	27.900	27.700	36.100	43.600	1.230	0.000	0.500	0.000
01.21.00	28.900	27.700	36.100	43.600	1.230	0.000	0.500	0.000
01.21.04	28.900	28.700	36.100	43.600	1.230	0.000	0.500	0.000
01.22.28	28.900	28.700	36.100	42.600	1.230	0.000	0.500	0.000
01.23.44	28.900	28.700	35.100	42.600	1.230	0.000	0.500	0.000
01.23.52	29.900	28.700	35.100	42.600	1.230	0.000	0.500	0.000
01.25.00	29.900	28.700	35.100	41.600	1.230	0.000	0.500	0.000
01.26.12	29.900	29.700	35.100	41.600	1.230	0.000	0.500	0.000
01.27.31	29.900	29.700	35.100	40.600	1.230	0.000	0.500	0.000
01.28.47	30.900	29.700	35.100	40.600	1.230	0.000	0.500	0.000
01.29.47	30.900	29.700	35.100	39.400	1.230	0.000	0.500	0.000
01.33.10	30.900	29.700	35.100	39.400	1.230	0.150	0.500	0.000
01.33.18	30.900	29.700	35.100	39.400	1.230	0.000	0.500	0.000
01.34.13	30.900	29.700	35.100	39.400	1.230	0.490	0.500	0.000
01.34.17	30.900	29.700	35.100	39.400	1.230	0.030	0.500	0.000
01.34.42	30.900	30.700	35.100	39.400	1.230	0.030	0.500	0.000
01.34.45	30.900	30.700	35.100	39.400	1.230	0.300	0.500	0.000
01.34.49	30.900	30.700	35.100	39.400	1.230	0.420	0.500	0.000
01.34.53	30.900	30.700	35.100	39.400	1.230	0.060	0.500	0.000
01.35.03	30.900	30.700	35.100	38.400	1.230	0.060	0.500	0.000
01.35.13	30.900	30.700	35.100	38.400	1.230	0.280	0.500	0.000
01.35.17	30.900	30.700	35.100	38.400	1.230	0.000	0.500	0.000
01.35.21	30.900	30.700	35.100	38.400	1.230	0.250	0.500	0.000
01.35.25	30.900	30.700	35.100	38.400	1.230	0.050	0.500	0.000
01.35.29	30.900	30.700	35.100	38.400	1.230	0.350	0.500	0.000
01.35.33	30.900	30.700	35.100	38.400	1.230	0.000	0.500	0.000
01.35.41	30.900	30.700	35.100	38.400	1.230	0.330	0.500	0.000
01.35.45	30.900	30.700	35.100	38.400	1.230	0.000	0.500	0.000
01.36.09	30.900	30.700	35.100	38.400	1.230	0.120	0.500	0.000
01.36.13	30.900	30.700	35.100	38.400	1.230	0.000	0.500	0.000
01.36.33	30.900	30.700	35.100	38.400	1.230	0.160	0.500	0.000
01.36.41	30.900	30.700	35.100	38.400	1.230	0.330	0.500	0.000
01.36.45	30.900	30.700	35.100	38.400	1.230	3.740	0.500	0.000
01.36.49	30.900	30.700	35.100	38.400	1.230	0.420	0.500	0.000
01.36.55	30.900	30.700	35.100	38.400	1.230	0.140	0.500	0.000
01.36.59	30.900	30.700	35.100	38.400	1.230	0.000	0.500	0.000
01.37.03	30.900	30.700	35.100	38.400	1.230	0.110	0.500	0.000
01.37.05	30.900	30.700	35.100	38.400	1.230	0.000	0.500	0.000
01.40.18	30.900	30.700	35.100	37.400	1.230	0.000	0.500	0.000
01.42.04	30.900	30.700	35.100	37.400	1.230	0.140	0.500	0.000
01.42.08	30.900	30.700	35.100	37.400	1.230	0.000	0.500	0.000
01.46.31	30.900	30.700	35.100	37.400	1.230	0.210	0.500	0.000
01.46.35	30.900	30.700	35.100	37.400	1.230	0.000	0.500	0.000
01.46.57	30.900	30.700	35.100	36.200	1.230	0.000	0.500	0.000
01.48.02	30.900	30.700	35.100	36.200	1.230	0.180	0.500	0.000
01.48.06	30.900	30.700	35.100	36.200	1.230	0.040	0.500	0.000
01.48.19	31.900	30.700	35.100	36.200	1.230	0.040	0.500	0.000
01.48.38	31.900	30.700	35.100	36.200	1.230	0.160	0.500	0.000
01.48.42	31.900	30.700	35.100	36.200	1.230	0.030	0.500	0.000
01.50.13	31.900	30.700	35.100	36.200	1.230	0.340	0.500	0.000
01.50.15	31.900	30.700	35.100	36.200	1.230	0.040	0.500	0.000
01.50.47	31.900	30.700	35.100	36.200	1.230	0.160	0.500	0.000
01.50.51	31.900	30.700	35.100	36.200	1.230	0.010	0.500	0.000
01.51.03	31.900	30.700	35.100	36.200	1.230	0.140	0.500	0.000
01.51.07	31.900	30.700	35.100	36.200	1.230	0.000	0.500	0.000
01.51.15	31.900	30.700	35.100	36.200	1.230	0.130	0.500	0.000
01.51.19	31.900	30.700	35.100	36.200	1.230	0.000	0.500	0.000
01.51.55	31.900	30.700	35.100	36.200	1.230	0.110	0.500	0.000
01.51.59	31.900	30.700	35.100	36.200	1.230	0.000	0.500	0.000
01.52.02	31.900	30.700	35.100	36.200	1.230	0.130	0.500	0.000
01.52.06	31.900	30.700	35.100	36.200	1.230	0.000	0.500	0.000
01.52.22	31.900	30.700	35.100	36.200	1.230	0.120	0.500	0.000
01.52.38	31.900	30.700	35.100	36.200	1.230	0.000	0.500	0.000
01.53.06	31.900	30.700	35.100	36.200	1.230	0.220	0.500	0.000
01.53.10	31.900	30.700	35.100	36.200	1.230	0.060	0.500	0.000
01.56.19	31.900	30.700	35.100	35.200	1.230	0.060	0.500	0.000
01.57.22	31.900	30.700	35.100	35.200	1.230	0.060	0.500	0.000
01.57.50	31.900	30.700	35.100	35.200	1.230	0.170	0.500	0.000
01.57.51	31.900	30.700	35.100	35.200	1.230	0.170	0.500	0.000
01.58.02	31.900	30.700	35.100	35.200	1.230	0.020	0.500	0.000
01.58.14	31.900	30.700	35.100	35.200	1.230	0.160	0.500	0.000
01.58.19	31.900	30.700	35.100	35.200	1.230	0.280	0.500	0.000
01.58.26	31.900	30.700	35.100	35.200	1.230	0.000	0.500	0.000
01.58.34	31.900	30.700	35.100	35.200	1.230	0.290	0.500	0.000
01.58.38	31.900	30.700	35.100	35.200	1.230	0.450	0.500	0.000
01.58.42	31.900	30.700	35.100	35.200	1.230	0.060	0.500	0.000
01.59.13	31.900	30.700	35.100	35.200	1.230	0.210	0.500	0.000
01.59.17	31.900	30.700	35.100	35.200	1.230	0.000	0.500	0.000
01.59.33	31.900	30.700	35.100	35.200	1.230	0.150	0.500	0.000
01.59.41	31.900	30.700	35.100	35.200	1.230	0.000	0.500	0.000
02.01.00	31.900	30.700	35.100	35.200	1.230	0.290	0.500	0.000
02.01.04	31.900	30.700	35.100	35.200	1.230	0.000	0.500	0.000
