12.10.00	23.900	23.900	23.900	21.400	1.237	0.300	0.500	0.000
12.11.55	23.900	23.900	23.900	20.000	1.237	0.300	0.500	0.000
12.11.59	23.900	23.900	23.900	21.200	1.237	0.300	0.500	0.000
12.14.20	23.900	23.900	23.900	21.200	1.063	0.300	0.500	0.000
12.14.22	23.900	23.900	23.900	21.200	1.063	0.300	0.500	0.000
12.14.24	23.900	23.900	23.900	21.200	1.097	4.240	0.500	0.000
12.14.26	23.900	23.900	23.900	21.200	1.097	4.240	0.500	0.000
12.14.28	23.900	23.900	23.900	21.200	1.097	5.380	0.500	0.000
12.14.32	23.900	23.900	23.900	21.200	1.030	5.380	0.500	0.000
12.14.34	23.900	23.900	23.900	21.200	1.030	5.380	0.500	0.000
12.14.35	23.900	23.900	23.900	22.800	1.030	5.380	0.500	0.000
12.14.36	23.900	23.900	23.900	22.800	1.065	5.590	0.500	0.000
12.14.38	23.900	23.900	23.900	22.800	1.065	5.590	0.500	0.000
12.14.39	23.900	23.900	23.900	24.000	1.065	5.590	0.500	0.000
12.14.40	23.900	23.900	23.900	24.000	1.092	5.590	0.500	0.000
12.14.43	23.900	23.900	24.900	24.000	1.092	5.590	0.500	0.000
12.14.47	23.900	23.900	24.900	25.600	1.092	5.590	0.500	0.000
12.14.55	23.900	24.900	24.900	26.800	1.092	5.590	0.500	0.000
12.14.58	23.900	24.900	24.900	26.800	1.092	5.590	0.500	0.000
12.15.00	23.900	24.900	24.900	26.800	1.092	5.470	0.500	0.000
12.15.01	23.900	24.900	24.900	26.800	1.092	5.470	0.500	0.000
12.15.06	23.900	24.900	24.900	26.800	1.092	5.470	0.500	0.000
12.15.13	23.900	24.900	24.900	26.800	1.092	5.470	0.500	0.000
12.15.26	23.900	24.900	26.000	26.800	1.092	5.470	0.500	0.000
12.15.28	23.900	24.900	26.000	26.800	1.125	5.470	0.500	0.000
12.15.36	23.900	24.900	26.000	26.800	1.097	5.470	0.500	0.000
12.15.58	23.900	24.900	26.000	28.000	1.097	5.470	0.500	0.000
12.16.02	23.900	24.900	26.000	29.200	1.097	5.470	0.500	0.000
12.16.05	23.900	24.900	26.000	29.200	1.135	5.470	0.500	0.000
12.16.06	23.900	24.900	26.000	30.600	1.135	5.470	0.500	0.000
12.16.09	23.900	24.900	26.000	30.600	1.102	5.470	0.500	0.000
12.16.10	23.900	24.900	26.000	31.800	1.102	5.470	0.500	0.000
12.16.17	23.900	24.900	26.000	31.800	1.132	5.470	0.500	0.000
12.16.18	23.900	23.900	26.000	34.000	1.132	5.470	0.500	0.000
