09.05.00	26.300	25.500	25.700	23.000	1.195	0.560	0.500	0.000
09.05.17	26.300	25.500	25.700	23.000	1.195	0.720	0.500	0.000
09.05.33	26.300	25.500	25.700	23.000	1.195	0.550	0.500	0.000
09.05.57	26.300	25.500	25.700	23.000	1.195	0.340	0.500	0.000
09.06.01	26.300	25.500	25.700	23.000	1.195	0.610	0.500	0.000
09.06.09	26.300	25.500	25.700	23.000	1.195	0.430	0.500	0.000
09.06.17	26.300	25.500	25.700	23.000	1.195	0.600	0.500	0.000
09.06.29	26.300	25.500	25.700	23.000	1.195	0.460	0.500	0.000
09.06.37	26.300	25.500	25.700	23.000	1.195	0.580	0.500	0.000
09.06.45	26.300	25.500	25.700	23.000	1.195	0.750	0.500	0.000
09.06.49	26.300	25.500	25.700	23.000	1.195	0.620	0.500	0.000
09.06.57	26.300	25.500	25.700	23.000	1.195	0.770	0.500	0.000
09.07.00	26.300	25.500	25.700	23.000	1.195	0.600	0.500	0.000
09.07.04	26.300	25.500	25.700	23.000	1.195	0.450	0.500	0.000
09.07.08	26.300	25.500	25.700	23.000	1.195	0.610	0.500	0.000
09.07.20	26.300	25.500	25.700	23.000	1.195	0.370	0.500	0.000
09.07.24	26.300	25.500	25.700	23.000	1.195	0.640	0.500	0.000
09.07.36	26.300	25.500	25.700	23.000	1.195	0.510	0.500	0.000
09.07.40	26.300	25.500	25.700	23.000	1.195	0.320	0.500	0.000
09.07.48	26.300	25.500	25.700	23.000	1.195	0.440	0.500	0.000
09.07.56	26.300	25.500	25.700	23.000	1.195	0.700	0.500	0.000
09.08.00	26.300	25.500	25.700	23.000	1.195	0.470	0.500	0.000
09.08.20	26.300	25.500	25.700	23.000	1.195	0.710	0.500	0.000
09.08.24	26.300	25.500	25.700	23.000	1.195	0.470	0.500	0.000
09.08.28	26.300	25.500	25.700	23.000	1.195	0.700	0.500	0.000
09.08.44	26.300	25.500	25.700	23.000	1.195	0.450	0.500	0.000
09.08.48	26.300	25.500	25.700	23.000	1.195	0.580	0.500	0.000
09.08.52	26.300	25.500	25.700	23.000	1.195	0.730	0.500	0.000
09.08.56	26.300	25.500	25.700	23.000	1.195	0.580	0.500	0.000
09.09.01	26.300	25.500	25.700	23.000	1.195	0.460	0.500	0.000
09.09.05	26.300	25.500	25.700	23.000	1.195	0.760	0.500	0.000
